datetime,station_id,station_name,latitude,longitude,zone,month,hour,day_of_week,is_harmattan,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,wind_dir_sin,wind_dir_cos,pressure,hour_sin,hour_cos,month_sin,month_cos,aqi_label,aqi_label_original,label_known,aqi_label_masked
2022-04-18 03:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,3,0,0,92.2,230.48,48.03,11.71,470.69,31.71,61.59,6.31,0.7329,-0.6804,1013.61,0.707107,0.707107,0.866025,-0.5,4,4,0,-1
2022-04-18 04:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,4,0,0,94.0,256.63,26.29,10.39,554.57,31.01,62.16,6.49,0.873,0.4877,1016.6,0.866025,0.5,0.866025,-0.5,3,4,0,-1
2022-04-18 05:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,5,0,0,61.78,132.86,48.76,17.71,464.15,29.68,54.52,6.19,0.9799,0.1995,1006.21,0.965926,0.258819,0.866025,-0.5,3,3,0,-1
2022-04-18 06:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,6,0,0,125.0,274.07,58.58,2.79,1244.92,29.04,49.06,6.61,0.9834,0.1814,1011.74,1.0,0.0,0.866025,-0.5,4,4,0,-1
2022-04-18 07:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,7,0,0,157.18,309.74,68.59,5.27,984.53,28.85,60.14,6.66,0.8496,-0.5274,1006.26,0.965926,-0.258819,0.866025,-0.5,4,5,0,-1
2022-04-18 08:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,8,0,0,104.91,265.41,55.92,14.13,1050.09,31.12,52.23,4.79,0.9787,0.2054,1008.1,0.866025,-0.5,0.866025,-0.5,5,4,0,-1
2022-04-18 09:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,9,0,0,142.97,371.18,58.01,5.54,1124.41,33.27,50.21,5.51,0.7536,0.6573,1009.28,0.707107,-0.707107,0.866025,-0.5,5,4,0,-1
2022-04-18 10:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,10,0,0,67.53,174.47,25.81,16.43,854.19,33.47,52.94,5.97,0.9996,-0.0282,1013.73,0.5,-0.866025,0.866025,-0.5,3,3,0,-1
2022-04-18 11:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,11,0,0,78.11,204.95,33.49,24.69,827.38,34.9,44.51,7.04,0.8065,-0.5913,1007.83,0.258819,-0.965926,0.866025,-0.5,3,4,0,-1
2022-04-18 12:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,12,0,0,63.5,150.02,32.67,18.81,368.01,34.07,47.6,6.11,0.9682,0.25,1008.87,0.0,-1.0,0.866025,-0.5,2,3,0,-1
2022-04-18 13:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,13,0,0,65.02,173.15,30.43,16.0,408.39,35.0,51.32,8.0,0.9862,0.1655,1015.17,-0.258819,-0.965926,0.866025,-0.5,2,3,0,-1
2022-04-18 14:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,14,0,0,61.4,125.97,36.16,18.56,392.15,33.04,45.84,6.61,0.955,0.2966,1008.7,-0.5,-0.866025,0.866025,-0.5,2,3,0,-1
2022-04-18 15:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,15,0,0,34.87,95.16,37.11,1.08,864.24,33.93,55.62,7.0,0.8572,-0.515,1009.71,-0.707107,-0.707107,0.866025,-0.5,0,2,0,-1
2022-04-18 16:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,16,0,0,114.71,253.39,51.81,4.38,1131.49,29.89,57.23,7.6,0.9988,-0.048,1008.6,-0.866025,-0.5,0.866025,-0.5,3,4,0,-1
2022-04-18 17:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,17,0,0,77.82,217.72,74.42,0.0,1320.72,32.23,62.61,7.07,0.9301,-0.3673,1018.44,-0.965926,-0.258819,0.866025,-0.5,3,4,0,-1
2022-04-18 18:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,18,0,0,121.69,220.49,77.63,2.11,1081.99,31.31,60.99,5.05,0.9786,-0.2058,1010.44,-1.0,-0.0,0.866025,-0.5,4,4,0,-1
2022-04-18 19:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,19,0,0,54.09,112.39,61.89,2.86,818.66,29.33,63.06,6.04,0.948,-0.3183,1010.29,-0.965926,0.258819,0.866025,-0.5,2,3,0,-1
2022-04-18 20:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,20,0,0,109.33,190.46,46.17,11.03,593.49,29.8,57.82,9.86,0.9737,0.2278,1016.22,-0.866025,0.5,0.866025,-0.5,2,4,0,-1
2022-04-18 21:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,21,0,0,47.07,99.78,46.13,5.32,889.17,28.7,56.59,7.26,0.9997,0.0231,1008.08,-0.707107,0.707107,0.866025,-0.5,1,2,0,-1
2022-04-18 22:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,22,0,0,77.7,203.05,23.57,11.13,784.88,27.32,66.92,7.12,0.9907,0.1362,1010.13,-0.5,0.866025,0.866025,-0.5,2,4,0,-1
2022-04-18 23:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,23,0,0,49.51,102.42,40.51,21.04,699.03,31.26,54.8,4.81,0.9666,-0.2563,1012.96,-0.258819,0.965926,0.866025,-0.5,3,2,0,-1
2022-04-19 00:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,0,1,0,30.03,81.56,30.61,4.33,864.17,30.16,55.46,7.62,0.9931,-0.1175,1011.17,0.0,1.0,0.866025,-0.5,0,2,0,-1
2022-04-19 01:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,1,1,0,125.96,331.9,29.56,13.37,440.4,30.38,59.09,6.21,0.9726,-0.2323,1011.12,0.258819,0.965926,0.866025,-0.5,4,4,0,-1
2022-04-19 02:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,2,1,0,43.28,72.99,23.24,18.86,612.45,29.59,59.24,5.99,0.9642,0.2651,1008.87,0.5,0.866025,0.866025,-0.5,1,2,0,-1
2022-04-19 03:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,3,1,0,23.4,40.32,45.58,3.95,722.7,30.05,58.79,5.88,0.9974,-0.072,1007.74,0.707107,0.707107,0.866025,-0.5,0,1,0,-1
2022-04-19 04:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,4,1,0,44.56,95.59,43.31,11.0,857.98,31.55,49.47,6.58,0.9579,0.2869,1008.69,0.866025,0.5,0.866025,-0.5,1,2,0,-1
2022-04-19 05:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,5,1,0,42.65,98.69,59.12,0.0,905.0,29.77,54.55,6.86,0.8221,0.5693,1013.81,0.965926,0.258819,0.866025,-0.5,1,2,0,-1
2022-04-19 06:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,6,1,0,107.66,215.44,41.7,9.52,891.23,30.38,59.84,7.89,0.9596,-0.2813,1007.25,1.0,0.0,0.866025,-0.5,3,4,0,-1
2022-04-19 07:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,7,1,0,88.94,184.31,65.89,9.53,1094.52,31.4,59.78,6.17,0.9932,0.1167,1008.28,0.965926,-0.258819,0.866025,-0.5,3,4,0,-1
2022-04-19 08:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,8,1,0,64.69,119.35,88.79,0.0,1017.84,30.55,47.83,5.77,0.8894,-0.457,1008.13,0.866025,-0.5,0.866025,-0.5,2,3,0,-1
2022-04-19 09:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,9,1,0,86.85,153.8,64.92,13.99,1152.5,32.81,54.14,4.74,0.896,-0.444,1012.59,0.707107,-0.707107,0.866025,-0.5,4,4,0,-1
2022-04-19 10:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,10,1,0,92.14,168.3,28.74,24.79,970.14,33.0,41.19,4.84,0.9894,-0.1451,1010.19,0.5,-0.866025,0.866025,-0.5,4,4,0,-1
2022-04-19 11:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,11,1,0,51.79,109.92,50.53,0.77,858.84,33.2,43.71,4.74,0.9355,-0.3534,1012.76,0.258819,-0.965926,0.866025,-0.5,2,3,0,-1
2022-04-19 12:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,12,1,0,45.34,86.6,35.03,15.75,480.8,36.55,42.49,6.82,0.9936,0.1132,1011.55,0.0,-1.0,0.866025,-0.5,1,2,0,-1
2022-04-19 13:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,13,1,0,22.8,49.0,26.73,2.43,522.31,34.49,52.95,6.24,1.0,-0.0054,1006.49,-0.258819,-0.965926,0.866025,-0.5,0,1,0,-1
2022-04-19 14:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,14,1,0,49.33,102.66,41.42,8.21,520.79,32.64,52.42,6.53,0.8373,-0.5467,1009.46,-0.5,-0.866025,0.866025,-0.5,1,2,0,-1
2022-04-19 15:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,15,1,0,64.81,163.8,27.51,28.36,575.33,32.76,57.9,7.1,0.8633,-0.5047,1013.88,-0.707107,-0.707107,0.866025,-0.5,3,3,0,-1
2022-04-19 16:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,16,1,0,119.97,200.2,46.05,3.1,689.41,33.47,50.47,5.74,0.8718,-0.4899,1014.26,-0.866025,-0.5,0.866025,-0.5,4,4,0,-1
2022-04-19 17:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,17,1,0,85.81,211.44,53.6,0.0,1085.83,32.6,52.74,6.48,0.9432,0.3321,1008.21,-0.965926,-0.258819,0.866025,-0.5,3,4,0,-1
2022-04-19 18:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,18,1,0,91.11,230.2,50.33,0.0,826.02,29.82,58.26,5.64,0.8544,0.5197,1012.14,-1.0,-0.0,0.866025,-0.5,3,4,0,-1
2022-04-19 19:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,19,1,0,62.84,106.89,45.36,3.73,1042.51,29.25,62.57,7.63,0.8264,-0.5631,1013.43,-0.965926,0.258819,0.866025,-0.5,1,3,0,-1
2022-04-19 20:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,20,1,0,86.21,152.41,31.25,5.82,714.75,29.52,55.94,5.56,0.9719,-0.2354,1004.59,-0.866025,0.5,0.866025,-0.5,3,4,0,-1
2022-04-19 21:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,21,1,0,75.02,164.4,58.62,5.53,643.75,30.7,59.95,6.37,0.9953,-0.0965,1013.13,-0.707107,0.707107,0.866025,-0.5,2,4,0,-1
2022-04-19 22:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,22,1,0,38.51,94.07,41.22,4.57,542.24,31.48,56.32,4.73,0.9641,-0.2655,1011.84,-0.5,0.866025,0.866025,-0.5,2,2,0,-1
2022-04-19 23:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,23,1,0,38.14,71.49,30.51,38.9,953.71,28.92,53.18,4.96,0.9943,-0.1071,1013.57,-0.258819,0.965926,0.866025,-0.5,3,2,0,-1
2022-04-20 00:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,0,2,0,67.17,125.74,32.91,1.97,584.87,27.77,63.07,4.81,0.9777,-0.2101,1011.82,0.0,1.0,0.866025,-0.5,3,3,0,-1
2022-04-20 01:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,1,2,0,15.83,39.6,34.5,19.98,485.43,30.41,50.7,7.07,0.9121,0.41,1012.5,0.258819,0.965926,0.866025,-0.5,0,1,0,-1
2022-04-20 02:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,2,2,0,52.66,135.42,35.59,20.08,647.79,32.19,64.8,6.56,0.8832,-0.469,1010.75,0.5,0.866025,0.866025,-0.5,2,3,0,-1
2022-04-20 03:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,3,2,0,57.31,113.34,33.14,15.25,592.51,29.66,49.59,6.17,0.9978,0.067,1014.82,0.707107,0.707107,0.866025,-0.5,2,3,0,-1
2022-04-20 04:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,4,2,0,32.67,83.61,18.11,21.1,828.19,29.02,50.02,6.58,0.9676,0.2527,1012.42,0.866025,0.5,0.866025,-0.5,1,2,0,-1
2022-04-20 05:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,5,2,0,56.32,105.23,29.87,15.51,860.39,29.55,58.36,5.75,0.9914,0.1306,1010.33,0.965926,0.258819,0.866025,-0.5,2,3,0,-1
2022-04-20 06:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,6,2,0,56.82,145.73,55.73,0.0,675.55,30.38,61.96,6.56,0.9328,-0.3604,1009.76,1.0,0.0,0.866025,-0.5,2,3,0,-1
2022-04-20 07:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,7,2,0,97.74,268.38,41.68,20.18,995.27,32.07,50.8,8.38,0.8952,-0.4456,1010.84,0.965926,-0.258819,0.866025,-0.5,3,4,0,-1
2022-04-20 08:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,8,2,0,66.51,154.53,46.19,25.62,1287.09,31.31,47.42,6.44,0.9281,-0.3723,1015.38,0.866025,-0.5,0.866025,-0.5,3,3,0,-1
2022-04-20 09:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,9,2,0,66.54,118.32,90.04,0.0,1494.88,30.93,53.86,4.87,0.7616,0.648,1012.37,0.707107,-0.707107,0.866025,-0.5,3,3,0,-1
2022-04-20 10:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,10,2,0,229.04,445.47,101.33,0.0,905.74,33.51,58.11,6.66,0.9455,-0.3255,1007.59,0.5,-0.866025,0.866025,-0.5,5,5,0,-1
2022-04-20 11:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,11,2,0,69.83,179.3,28.17,16.0,510.37,34.67,53.75,6.36,0.9991,-0.0421,1006.83,0.258819,-0.965926,0.866025,-0.5,2,3,0,-1
2022-04-20 12:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,12,2,0,78.87,212.98,39.85,7.81,1115.17,36.02,40.51,5.4,0.8972,-0.4416,1012.49,0.0,-1.0,0.866025,-0.5,3,4,0,-1
2022-04-20 13:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,13,2,0,54.42,100.3,59.96,7.49,478.59,32.38,51.08,7.13,0.7513,-0.6599,1011.26,-0.258819,-0.965926,0.866025,-0.5,1,3,0,-1
2022-04-20 14:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,14,2,0,34.58,85.18,46.29,0.0,377.48,33.28,45.17,6.52,0.9017,0.4324,1009.56,-0.5,-0.866025,0.866025,-0.5,0,2,0,-1
2022-04-20 15:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,15,2,0,77.04,171.86,30.47,12.43,564.8,32.49,50.14,5.3,0.9822,-0.1876,1011.69,-0.707107,-0.707107,0.866025,-0.5,3,4,0,-1
2022-04-20 16:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,16,2,0,60.1,132.92,29.12,5.3,1095.17,30.96,45.16,5.12,0.9943,0.1065,1011.87,-0.866025,-0.5,0.866025,-0.5,2,3,0,-1
2022-04-20 17:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,17,2,0,186.63,320.4,72.71,3.82,1296.41,34.17,61.59,5.93,0.8969,-0.4422,1009.89,-0.965926,-0.258819,0.866025,-0.5,5,5,0,-1
2022-04-20 18:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,18,2,0,89.5,212.12,94.5,0.0,1027.75,30.56,60.41,7.17,0.743,0.6693,1007.51,-1.0,-0.0,0.866025,-0.5,3,4,0,-1
2022-04-20 19:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,19,2,0,63.54,106.04,28.59,4.75,1126.37,30.27,56.77,6.94,0.8134,0.5817,1013.52,-0.965926,0.258819,0.866025,-0.5,1,3,0,-1
2022-04-20 20:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,20,2,0,76.99,188.07,61.82,0.0,654.89,29.04,51.13,6.06,0.9718,-0.2359,1017.07,-0.866025,0.5,0.866025,-0.5,3,4,0,-1
2022-04-20 21:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,21,2,0,100.26,184.22,40.99,4.56,472.95,29.88,61.94,6.42,0.9896,-0.144,1015.18,-0.707107,0.707107,0.866025,-0.5,3,4,0,-1
2022-04-20 22:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,22,2,0,61.62,154.33,34.71,10.49,370.41,28.83,67.66,6.76,0.9977,0.0683,1015.41,-0.5,0.866025,0.866025,-0.5,2,3,0,-1
2022-04-20 23:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,23,2,0,42.94,105.97,31.91,7.43,764.73,28.41,58.02,6.2,0.9898,-0.1424,1012.03,-0.258819,0.965926,0.866025,-0.5,1,2,0,-1
2022-04-21 00:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,0,3,0,60.81,155.71,22.1,18.91,445.87,30.08,56.75,5.68,0.9988,-0.0488,1014.39,0.0,1.0,0.866025,-0.5,3,3,0,-1
2022-04-21 01:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,1,3,0,31.79,88.12,26.65,19.25,508.85,30.77,58.63,5.45,0.9668,0.2556,1016.47,0.258819,0.965926,0.866025,-0.5,1,2,0,-1
2022-04-21 02:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,2,3,0,32.86,55.28,35.5,15.23,640.98,30.39,58.84,5.03,0.9374,-0.3482,1006.65,0.5,0.866025,0.866025,-0.5,1,2,0,-1
2022-04-21 03:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,3,3,0,44.8,99.25,26.14,15.63,354.03,29.56,58.45,6.08,1.0,0.0098,1009.73,0.707107,0.707107,0.866025,-0.5,1,2,0,-1
2022-04-21 04:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,4,3,0,60.72,126.63,32.92,15.8,701.53,31.3,58.39,5.99,0.9378,0.3472,1013.87,0.866025,0.5,0.866025,-0.5,2,3,0,-1
2022-04-21 05:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,5,3,0,76.27,147.76,30.33,22.21,945.71,29.02,56.13,7.48,0.933,-0.36,1003.46,0.965926,0.258819,0.866025,-0.5,2,4,0,-1
2022-04-21 06:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,6,3,0,132.63,242.44,37.54,22.4,944.75,30.36,58.63,6.88,0.9226,-0.3857,1014.24,1.0,0.0,0.866025,-0.5,4,4,0,-1
2022-04-21 07:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,7,3,0,47.64,119.72,63.26,0.0,1245.28,31.49,52.65,6.66,0.9856,0.1688,1009.75,0.965926,-0.258819,0.866025,-0.5,1,2,0,-1
2022-04-21 08:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,8,3,0,86.64,181.26,58.27,24.42,1620.68,30.16,54.15,5.58,0.9849,-0.1733,1002.01,0.866025,-0.5,0.866025,-0.5,4,4,0,-1
2022-04-21 09:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,9,3,0,63.12,121.83,70.28,0.0,2040.26,32.59,57.02,6.86,0.9999,0.0141,1012.05,0.707107,-0.707107,0.866025,-0.5,1,3,0,-1
2022-04-21 10:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,10,3,0,71.38,167.51,56.81,6.38,716.89,31.02,43.07,5.55,0.9141,-0.4054,1009.34,0.5,-0.866025,0.866025,-0.5,3,3,0,-1
2022-04-21 11:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,11,3,0,42.76,74.92,40.01,11.63,638.95,34.37,41.68,6.93,0.8155,0.5787,1011.19,0.258819,-0.965926,0.866025,-0.5,1,2,0,-1
2022-04-21 12:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,12,3,0,71.98,149.72,33.93,0.0,768.96,34.29,42.35,7.23,0.8985,0.439,1010.61,0.0,-1.0,0.866025,-0.5,1,3,1,1
2022-04-21 13:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,13,3,0,62.14,161.82,28.11,4.82,569.89,34.9,52.58,7.01,0.9847,-0.1742,1008.64,-0.258819,-0.965926,0.866025,-0.5,1,3,0,-1
2022-04-21 14:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,14,3,0,53.6,143.98,43.99,8.44,524.74,33.11,47.59,6.62,0.8317,0.5552,1009.35,-0.5,-0.866025,0.866025,-0.5,1,3,0,-1
2022-04-21 15:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,15,3,0,62.21,107.63,29.32,12.67,724.42,32.95,46.99,4.97,0.8323,0.5543,1010.13,-0.707107,-0.707107,0.866025,-0.5,2,3,0,-1
2022-04-21 16:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,16,3,0,59.46,141.42,30.39,16.46,639.62,33.31,52.24,6.65,0.7495,-0.662,1011.93,-0.866025,-0.5,0.866025,-0.5,2,3,0,-1
2022-04-21 17:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,17,3,0,108.4,261.94,54.19,0.0,1406.82,30.94,58.41,7.34,0.0559,0.9984,1008.41,-0.965926,-0.258819,0.866025,-0.5,3,4,0,-1
2022-04-21 18:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,18,3,0,44.03,121.49,46.94,3.05,1210.84,32.05,59.64,5.85,0.9842,-0.1769,1008.35,-1.0,-0.0,0.866025,-0.5,1,2,0,-1
2022-04-21 19:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,19,3,0,76.59,131.94,81.42,0.0,842.31,30.26,64.21,8.46,0.9999,0.0152,1010.88,-0.965926,0.258819,0.866025,-0.5,1,4,0,-1
2022-04-21 20:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,20,3,0,56.62,105.4,52.11,0.0,627.5,30.57,57.64,6.49,0.4591,-0.8884,1006.31,-0.866025,0.5,0.866025,-0.5,1,3,0,-1
2022-04-21 21:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,21,3,0,112.59,239.21,49.01,8.54,698.35,28.53,56.24,6.61,0.9624,0.2718,1008.79,-0.707107,0.707107,0.866025,-0.5,3,4,0,-1
2022-04-21 22:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,22,3,0,67.97,120.27,50.88,0.0,702.52,29.14,64.39,5.44,0.3757,-0.9267,1009.42,-0.5,0.866025,0.866025,-0.5,2,3,0,-1
2022-04-21 23:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,23,3,0,89.81,237.43,30.13,2.96,768.65,29.03,64.61,6.03,0.9994,0.0347,1009.61,-0.258819,0.965926,0.866025,-0.5,3,4,0,-1
2022-04-22 00:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,0,4,0,36.52,68.53,63.27,0.0,536.16,28.66,55.27,6.57,0.9484,-0.3171,1010.01,0.0,1.0,0.866025,-0.5,1,2,0,-1
2022-04-22 01:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,1,4,0,45.59,120.19,38.1,7.33,467.99,29.15,56.94,5.08,0.7132,-0.7009,1012.47,0.258819,0.965926,0.866025,-0.5,2,2,0,-1
2022-04-22 02:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,2,4,0,49.1,95.04,23.88,20.24,713.57,31.8,67.52,6.31,0.9896,-0.1441,1004.92,0.5,0.866025,0.866025,-0.5,2,2,0,-1
2022-04-22 03:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,3,4,0,26.22,42.92,21.18,21.84,531.52,30.64,56.27,5.26,0.9806,-0.1959,1010.82,0.707107,0.707107,0.866025,-0.5,1,2,0,-1
2022-04-22 04:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,4,4,0,54.96,119.14,34.88,18.08,914.38,30.38,54.28,7.7,0.9516,0.3074,1013.85,0.866025,0.5,0.866025,-0.5,1,3,0,-1
2022-04-22 05:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,5,4,0,51.88,125.43,68.13,5.93,713.51,30.47,59.23,5.44,0.9805,0.1967,1009.2,0.965926,0.258819,0.866025,-0.5,3,3,0,-1
2022-04-22 06:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,6,4,0,67.23,129.3,51.13,6.61,803.93,32.1,57.34,5.51,0.9785,0.2063,1009.14,1.0,0.0,0.866025,-0.5,2,3,0,-1
2022-04-22 07:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,7,4,0,40.5,68.49,56.75,16.78,801.22,30.01,56.45,6.82,0.8488,-0.5287,1010.82,0.965926,-0.258819,0.866025,-0.5,1,2,0,-1
2022-04-22 08:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,8,4,0,47.53,85.69,47.32,13.98,1836.64,32.46,60.82,5.66,0.9992,-0.0396,1010.68,0.866025,-0.5,0.866025,-0.5,2,2,0,-1
2022-04-22 09:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,9,4,0,144.08,271.15,64.55,0.03,1148.03,31.61,47.3,6.75,0.9721,0.2345,1014.15,0.707107,-0.707107,0.866025,-0.5,4,4,0,-1
2022-04-22 10:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,10,4,0,69.5,151.72,57.45,7.22,1390.62,33.12,57.71,6.73,0.7892,-0.6141,1014.67,0.5,-0.866025,0.866025,-0.5,2,3,0,-1
2022-04-22 11:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,11,4,0,85.28,146.24,35.91,15.65,721.77,34.91,48.02,6.87,0.9487,0.3162,1006.79,0.258819,-0.965926,0.866025,-0.5,2,4,0,-1
2022-04-22 12:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,12,4,0,54.6,135.43,36.33,16.91,849.41,33.3,43.92,7.46,0.9452,-0.3266,1007.93,0.0,-1.0,0.866025,-0.5,1,3,0,-1
2022-04-22 13:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,13,4,0,42.03,79.46,33.21,16.73,411.23,32.48,53.98,6.82,0.9735,-0.2286,1008.88,-0.258819,-0.965926,0.866025,-0.5,1,2,0,-1
2022-04-22 14:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,14,4,0,71.43,193.15,29.54,14.77,675.98,32.2,50.77,5.6,0.9895,-0.1448,1007.07,-0.5,-0.866025,0.866025,-0.5,3,3,0,-1
2022-04-22 15:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,15,4,0,109.98,306.65,36.44,11.35,578.74,33.63,55.63,5.31,0.9726,-0.2325,1012.19,-0.707107,-0.707107,0.866025,-0.5,4,4,0,-1
2022-04-22 16:00:00,1,DEEC Plateau,14.6821,-17.4425,urban_dense,4,16,4,0,132.61,278.47,34.56,0.0,1037.5,31.62,48.08,5.8,0.5634,-0.8262,1011.22,-0.866025,-0.5,0.866025,-0.5,4,4,0,-1
